id,label,degree,3d_x,3d_y,3d_z,2d_x,2d_y
1075,6.0,3,-461.651459,-415.168579,248.717789,-371.420105,375.722565
1346,4.0,3,89.69577,-23.447529,-340.709045,-114.826881,-191.109863
68,4.0,3,170.214172,3.497326,105.762726,-338.603333,-264.91507
38,8.0,3,-406.148743,92.213837,264.07373,167.591873,305.994415
1044,1.0,3,-209.004333,552.952393,167.596298,409.174103,-385.852051
788,4.0,3,-6.566456,176.169312,-197.9151,36.968239,-250.661392
490,6.0,3,-379.870758,-382.024048,135.964111,-323.942108,395.359619
1810,5.0,3,-354.254791,-178.743164,194.249161,-122.191971,294.137756
935,3.0,5,-555.392578,157.377197,171.723724,353.535339,331.106384
1858,0.0,6,-431.414642,-285.335724,59.528278,-179.194656,424.022705
1996,3.0,3,-434.308258,145.942703,373.083893,215.434082,380.624878
683,3.0,4,-444.000488,140.628342,365.983734,218.252701,384.05069
1581,9.0,6,25.202339,117.573685,-190.854004,-22.963543,-233.79068
542,5.0,6,-182.373032,125.774796,-75.549805,106.125671,-79.710266
1450,1.0,3,-144.480667,625.551758,53.851025,427.962982,-447.733093
1417,8.0,5,-294.449005,182.683777,-186.722855,226.884094,-41.483849
325,8.0,5,-329.285736,108.376961,90.996811,131.337616,167.133743
1825,7.0,3,37.124371,251.821228,-312.125183,90.682556,-354.830322
1271,4.0,4,122.046021,127.375984,45.607929,-185.184952,-293.79483
351,2.0,4,-423.272522,264.398376,-13.968625,312.835815,98.463028
782,7.0,5,40.147606,277.663239,-141.268555,29.498512,-356.43457
47,3.0,5,-516.212952,158.589264,133.022797,330.844391,291.025299
144,6.0,5,-389.116638,-176.593475,171.364548,-120.763206,273.590576
834,1.0,8,-310.690002,380.940979,-411.639099,425.751556,-165.453323
1220,0.0,7,-467.452698,-546.448547,-199.039597,-393.726379,624.954163
1337,2.0,3,-485.404114,223.680466,-223.987976,309.246216,36.366493
479,1.0,4,-377.850525,758.94574,-122.835129,729.60437,-287.503021
428,2.0,3,-256.182526,47.817684,-270.290619,7.571718,-40.734921
808,5.0,3,-469.04245,137.200607,80.926918,281.891754,202.611893
918,4.0,6,124.817093,-12.501885,-63.270752,-238.166763,-213.505753
532,4.0,3,227.681671,-92.553375,30.198484,-425.103271,-258.647003
1656,6.0,3,-350.953827,-373.906586,154.224121,-329.017883,363.303192
664,3.0,8,-432.819427,153.610977,358.031403,221.89711,367.15802
267,8.0,8,-286.313782,114.809914,64.429588,119.417564,117.298447
218,5.0,4,-429.143799,52.604359,192.465668,169.448441,282.307312
827,2.0,4,-437.039764,112.318886,-276.911835,112.622025,24.230511
503,9.0,9,132.651962,172.519821,94.777359,-159.222824,-326.349701
127,1.0,5,-365.226471,140.375259,-425.935883,215.095703,-16.508896
1593,1.0,4,-424.723633,288.970276,-172.780899,383.393188,-3.721577
157,6.0,3,-531.375793,-179.315887,-104.868759,-72.794281,311.710876
623,6.0,5,-380.799103,-230.375854,161.595825,-147.337479,348.711487
1907,7.0,3,124.447388,58.163445,175.379471,-298.451385,-276.169525
1187,6.0,3,-276.397797,-567.843323,239.915466,-590.396912,359.61731
1377,6.0,3,-332.912415,-592.723572,154.652924,-564.754517,443.812622
847,2.0,4,-362.717957,135.213348,-251.606094,95.840683,-24.372801
1185,0.0,6,-460.789948,-187.176041,3.809531,-97.67157,300.242523
858,6.0,5,-390.495453,-297.156738,142.308121,-268.57962,278.826416
1779,4.0,3,95.26149,12.356493,-291.059204,-108.977524,-224.66983
697,5.0,6,-258.441528,57.774868,121.914528,68.953415,117.095863
408,6.0,4,-223.950806,-521.62085,238.388977,-582.188477,289.637543
1050,2.0,5,-452.126862,2.754127,-95.924377,68.169876,209.685226
1067,8.0,3,-277.348663,505.898254,33.874409,432.801666,-293.944061
442,2.0,3,-341.724518,82.595871,-308.415131,43.398552,-19.049976
498,3.0,6,-322.53064,16.369263,202.705246,38.555401,239.038025
1733,4.0,5,147.231598,-56.858734,99.769592,-369.862091,-202.684265
1475,7.0,3,79.35051,672.900146,290.504791,298.152161,-718.386902
1180,1.0,9,-116.634758,435.256622,182.258499,255.223557,-373.647552
77,8.0,5,-276.584747,210.704453,21.292347,205.227036,21.493559
224,8.0,3,-281.034241,101.613579,194.081207,83.784698,173.354111
1149,9.0,5,114.357407,-38.769073,219.223892,-339.944122,-167.887375
949,7.0,8,25.279522,280.028412,-251.286514,96.253006,-370.073608
1917,2.0,3,-399.733093,-42.913269,-309.048096,-30.908024,119.451935
1477,0.0,3,-189.744827,-96.266495,-386.411835,-126.412086,21.864857
1143,5.0,3,-368.091064,9.777979,209.443085,101.481102,259.597473
1961,6.0,3,-445.40448,-399.893951,101.650475,-320.34079,420.91861
1674,1.0,4,-2.545973,699.268188,259.207672,378.557709,-669.364441
1707,0.0,4,-454.218323,-354.778046,-17.860191,-247.322556,449.231903
657,5.0,3,-327.285248,-32.107174,218.809647,15.259428,244.393631
1853,5.0,4,-308.470123,65.095238,88.858963,117.636086,145.153931
1576,9.0,7,4.633208,72.700455,-265.46756,-28.808445,-197.492462
1319,9.0,4,91.112663,213.131775,-276.071594,50.922493,-349.698242
1939,8.0,4,-385.317291,161.445999,-53.063835,232.833374,87.469002
1299,1.0,5,-98.573738,506.379639,198.824371,301.679382,-447.105011
924,7.0,5,109.378639,265.612549,-33.812481,-60.945618,-397.367004
597,1.0,5,-256.249817,499.255981,36.890812,410.310638,-273.502899
632,1.0,3,-55.176601,676.335327,218.41391,399.81665,-599.303284
1534,5.0,4,-321.608398,55.239414,94.057327,105.81073,161.242218
746,9.0,5,93.723305,155.698883,-27.049904,-97.416847,-293.857605
459,5.0,5,-289.100769,74.664322,-356.454315,137.370682,-34.734085
482,4.0,5,80.435989,54.769657,71.436157,-215.280045,-210.203735
419,5.0,3,-339.860016,23.059793,-147.346481,128.277618,69.635155
184,0.0,3,-286.988892,-277.953552,-104.720688,-271.840302,296.100677
1490,4.0,4,-49.695511,203.101028,-195.465179,70.663376,-236.474075
1639,8.0,5,-343.18924,135.242096,-202.378677,209.836777,37.757664
651,1.0,4,-385.994049,266.123535,-429.975891,357.080811,-88.609459
1818,9.0,3,147.977936,4.359495,-76.061119,-247.398102,-253.8647
314,9.0,11,66.301643,161.06279,-249.551437,16.524239,-292.634125
1031,1.0,5,84.261909,639.777588,263.493927,266.786652,-684.759949
1944,4.0,4,96.155052,-29.862383,-173.450562,-192.680695,-189.953186
851,3.0,3,-283.426727,158.397827,124.668465,157.338562,118.938629
1335,1.0,4,-111.121841,650.841858,164.869034,415.551422,-534.049255
568,4.0,4,132.503906,21.749575,-105.529678,-211.270691,-253.011719
898,5.0,4,-439.44339,-81.861092,250.476868,43.77998,400.284515
562,8.0,6,-407.038361,187.335724,212.513062,230.755524,245.977066
591,8.0,3,-291.313629,201.500671,-183.614426,240.992508,-59.184631
32,5.0,5,-369.182892,36.380875,161.585663,126.962769,228.076065
796,9.0,7,59.368084,154.692429,-234.779114,9.564701,-282.434326
165,0.0,3,-514.707886,-499.891266,-191.493454,-328.022186,635.944641
668,0.0,6,-506.393921,-536.099365,-106.009361,-332.486481,673.194214
816,3.0,4,-515.261047,109.731743,244.735779,272.49054,363.428467
1357,0.0,5,-485.618103,-477.541016,-271.859985,-340.876434,583.611511
842,3.0,3,-437.933655,96.946053,245.175323,191.478195,304.74231
116,9.0,4,-42.481472,236.677628,-289.827667,113.187889,-283.157898
1054,3.0,8,-473.853027,12.912272,293.105103,142.283875,379.105713
530,2.0,5,-200.122513,186.315674,-145.81543,103.961891,-118.438835
1447,8.0,4,-374.613281,-18.184654,78.178284,53.270439,196.379776
389,8.0,3,85.053032,677.266296,276.299744,296.476105,-713.114502
435,9.0,3,124.09568,106.460381,-293.78598,-44.378719,-303.567474
1719,0.0,4,-458.537231,-309.427277,-10.509298,-173.130539,472.798492
58,4.0,6,165.463501,-67.290955,-11.748204,-338.40683,-214.804749
295,8.0,8,-301.084717,140.107986,-45.025433,189.147064,61.159138
1320,9.0,3,39.389786,309.337494,-9.053884,69.967903,-358.669312
1240,4.0,3,64.541916,117.407257,-95.06884,-89.717117,-261.114044
1871,0.0,3,-342.399689,-317.867645,-335.145416,-258.754761,330.501343
1343,2.0,4,-332.616364,-79.559319,-371.713013,-84.638123,96.243477
62,9.0,4,166.553848,118.692108,96.020889,-218.571609,-323.149353
1842,8.0,5,-390.839783,17.124481,49.95216,95.489075,200.479156
547,4.0,3,91.081749,-21.195112,-286.629456,-144.570862,-198.595047
1935,8.0,3,-211.19754,-60.155643,-151.536362,-142.452423,33.569359
812,0.0,6,-438.336884,-361.979462,-202.982788,-262.312683,475.866119
1995,8.0,3,-400.349792,216.386627,178.332138,244.504456,209.564713
275,9.0,3,118.054436,195.840683,-57.666534,-77.341766,-344.156525
814,8.0,5,-274.396271,167.263901,-150.737183,203.704681,-22.647049
1410,9.0,5,174.271332,134.11116,-63.10796,-159.539917,-350.492432
1514,0.0,3,-513.116272,-505.031342,-82.095924,-297.054474,663.160583
920,5.0,3,-320.906738,-62.334953,252.280548,-10.718063,261.459808
1830,6.0,4,-361.194489,-558.892578,98.681488,-506.930756,464.693146
1795,2.0,3,-448.128632,242.190186,-208.924881,295.631927,-4.226907
143,7.0,4,167.817657,292.58786,-298.55368,24.031738,-473.451599
1702,6.0,3,-292.793823,-548.63269,226.502884,-557.384644,366.666779
1771,8.0,3,-429.102203,40.920551,304.835632,138.335159,349.137115
454,3.0,3,-435.833069,151.340805,370.887756,221.053467,379.189301
1854,8.0,4,-316.565735,90.793701,-354.677795,139.843033,10.287379
533,4.0,5,66.601616,-37.588978,-349.195587,-131.470871,-174.157257
369,4.0,5,-2.005903,-11.087193,-26.325924,-181.026001,-125.09449
1210,5.0,3,-362.109711,37.920532,85.231369,131.734329,192.021317
24,9.0,6,-109.428444,239.559235,-77.982811,113.797493,-206.595947
81,1.0,5,74.760765,678.394226,290.34845,305.006805,-718.929565
1599,7.0,5,101.207352,323.377533,-75.001472,-13.626286,-435.70285
570,2.0,7,-331.896637,-70.742134,-387.217682,-71.044296,90.15538
329,9.0,7,83.603645,218.493958,-92.303352,-8.945067,-331.693756
1236,7.0,5,122.042023,313.593109,-19.430656,-52.454224,-437.16507
860,4.0,5,-268.852051,387.691254,-150.146988,327.044647,-191.540436
1610,2.0,5,-399.69223,59.774231,-325.374664,38.389927,23.957344
1132,1.0,6,-106.774788,360.973999,156.969986,184.976685,-324.272369
330,9.0,3,84.551613,191.053864,-198.197586,9.121689,-322.367188
1689,5.0,3,-287.949921,102.580208,-33.305435,163.502014,44.384716
536,8.0,7,-365.646545,108.397217,-128.008514,201.722244,95.583641
139,3.0,5,-465.449707,64.186447,374.32016,166.675507,415.233521
825,1.0,7,62.497932,687.010559,274.838013,320.097961,-707.17804
1495,7.0,3,99.21479,192.870956,-48.505924,-67.765701,-317.235138
1246,6.0,3,-405.49295,-455.040985,201.032593,-416.551697,379.433228
873,8.0,5,-231.16217,190.15657,-99.153961,184.062851,-48.420128
1249,5.0,5,-258.457367,64.243797,-323.397217,119.024239,-58.2589
1630,2.0,3,-317.077148,21.371017,-109.232903,-10.810906,65.741768
486,3.0,4,-244.91069,30.501152,290.178802,-1.386437,183.708878
641,5.0,10,-321.139465,57.985252,104.682793,123.627403,162.038895
1318,5.0,3,-11.667045,61.492687,76.148163,-128.5448,-131.859375
1066,6.0,3,-238.267197,-607.53064,283.653656,-659.89325,342.449921
1064,2.0,5,-426.335785,256.098053,-52.993504,303.649384,75.742241
1367,2.0,3,-428.145081,-30.108408,-332.25058,-12.09909,120.718361
621,7.0,12,40.337788,312.073822,-219.385818,73.787926,-397.52478
1508,3.0,3,-510.999939,87.936272,244.97168,241.789932,369.563477
750,0.0,7,-444.638092,-362.581818,-182.276794,-256.927368,477.361969
1036,1.0,4,95.61235,687.167419,296.629089,298.063354,-736.598938
1387,3.0,4,-415.913757,173.902939,90.879616,253.128571,176.085403
42,9.0,6,79.924446,106.191856,40.933002,-158.161133,-248.753662
474,6.0,6,-310.51123,-485.804688,201.075226,-484.853973,357.372375
1694,6.0,3,-288.503357,-563.521667,230.637573,-575.127502,369.495239
1644,3.0,4,-407.088867,-29.796204,248.875854,49.943279,351.597717
1150,1.0,4,-78.525734,692.868958,152.049545,435.071808,-569.102051
1441,2.0,3,-407.887512,116.17585,-323.177826,80.017799,-2.368545
1979,9.0,4,175.237122,91.621269,4.197122,-222.323624,-312.674225
440,6.0,5,-358.269775,-479.58548,225.120026,-463.517761,361.020966
1655,9.0,4,184.116547,39.232918,144.03331,-312.600739,-288.935181
1804,7.0,3,39.286766,241.519119,-327.140198,85.439636,-358.656616
1660,1.0,6,-300.641205,534.270691,-248.891174,518.087463,-195.470367
590,4.0,3,88.418877,-113.170319,12.13381,-355.612122,-135.399261
1748,7.0,3,94.188507,308.541168,-18.833109,-36.503536,-416.775238
1098,0.0,5,-451.591705,-312.931885,2.995743,-191.390289,459.232666
1675,3.0,3,-458.301605,49.205917,372.439331,149.480865,410.696747
543,4.0,3,225.063538,-90.933792,23.864199,-419.053375,-257.690552
698,8.0,3,-283.935455,93.156471,141.896103,110.326637,140.763962
824,4.0,3,173.32515,-58.503532,-23.267801,-333.255127,-230.029938
1557,4.0,3,172.572571,-192.829651,69.799667,-490.229065,-144.775711
445,8.0,3,-200.779434,159.474564,-165.210953,152.605621,-80.007523
1129,6.0,4,-386.586273,-106.069046,179.53685,-72.124947,220.850296
1785,8.0,3,-463.949615,94.141762,68.875206,240.228256,248.288849
810,9.0,13,127.520035,189.645294,106.087418,-143.079926,-342.930267
446,8.0,8,-321.947113,124.908989,-45.314903,196.657333,78.960327
1304,6.0,7,-236.893463,-596.318604,280.040955,-649.84552,335.81778
1492,7.0,3,26.358309,293.861755,-244.666916,105.787178,-378.063843
1572,0.0,5,-478.674469,-509.512878,-244.946548,-362.577087,602.662109
44,0.0,3,-456.382568,-367.284241,-83.472183,-248.033539,489.355438
1799,9.0,5,107.452934,162.309479,51.162918,-127.815651,-299.360352
717,9.0,4,167.678223,-100.931023,99.378738,-412.950714,-197.565186
625,1.0,4,-304.535278,469.848633,-530.763184,544.299255,-227.585114
861,1.0,6,-233.812241,342.946625,-180.127808,278.745697,-187.399887
96,0.0,5,-455.621063,-294.502991,-18.096869,-173.313583,445.486786
1281,0.0,4,-371.995178,-456.127625,-180.179382,-364.649719,482.822113
1992,3.0,3,-418.839355,114.272743,307.137421,190.785034,326.068085
466,1.0,5,-388.571625,698.236267,-231.769745,709.520569,-219.736404
375,9.0,4,186.127213,143.200424,-104.416557,-139.685455,-373.850189
1424,3.0,8,-459.210541,-61.917587,276.674713,57.556587,399.321838
797,9.0,4,161.28746,150.854187,98.539398,-192.846756,-338.081421
1488,8.0,6,-295.499176,180.966232,-150.385086,208.72789,-30.613972
311,8.0,5,-274.447388,125.406349,16.311184,146.466309,74.69899
1722,0.0,4,-461.230682,-351.511627,-144.797363,-234.555099,489.088837
1524,0.0,3,-483.321838,-563.853027,-198.60289,-397.819122,650.103271
1440,7.0,5,27.81188,280.005219,-298.865906,88.561607,-373.225586
1484,7.0,3,102.650162,277.157227,-93.190086,-23.168158,-408.803375
1938,2.0,3,-250.798096,67.701256,-285.247284,17.939445,-37.947315
604,0.0,3,-450.430847,-366.192108,-210.232986,-260.775696,486.77713
208,2.0,4,-287.26651,-165.575409,-383.734314,-156.787079,138.57225
989,2.0,4,-432.482788,93.428787,-350.373413,96.363731,36.400452
1725,0.0,3,-519.176697,-447.180786,-88.314545,-251.386887,628.572205
1947,8.0,3,-303.291046,12.680319,-142.04808,-16.682886,82.520676
886,7.0,4,-2.201108,255.707581,-308.203522,93.54702,-333.648499
1590,9.0,5,77.599815,172.019516,-284.554169,31.078056,-313.007294
228,1.0,6,-168.125992,371.600555,72.465775,232.105026,-207.765167
545,2.0,3,-332.279694,-118.962967,-406.311005,-104.752205,130.831329
1978,8.0,4,-454.450012,-54.44133,228.917267,71.071228,407.798004
1601,8.0,7,-307.097656,51.434158,-362.158508,98.492256,27.127853
592,5.0,4,-359.316101,83.725029,311.322296,129.916138,291.037689
979,3.0,4,-353.064667,179.855392,170.836426,219.425079,189.391113
624,6.0,4,-337.423523,-180.032867,194.230118,-123.035027,283.756378
1307,7.0,4,-165.636749,152.504776,-209.269974,98.939995,-126.83535
1290,0.0,6,-382.179443,-315.1763,-293.958099,-252.741989,371.807617
1228,3.0,5,-171.075455,72.11364,208.949814,-25.256001,78.317963
41,9.0,4,-27.908264,171.663437,-319.755341,106.514824,-255.508774
457,2.0,4,-480.174011,224.946854,-125.795456,308.050812,77.59156
1521,4.0,4,170.99939,-78.989708,108.113495,-405.631439,-212.061981
895,2.0,4,-433.514893,111.115036,-300.706726,114.111099,19.104538
577,1.0,4,-392.514191,670.518127,-247.547974,692.070313,-199.402176
1773,6.0,5,-436.532623,-296.35083,197.563736,-237.452942,338.315033
610,8.0,6,-326.365295,159.83812,2.063767,212.674347,93.203072
972,4.0,4,97.277405,-24.843729,-348.299438,-127.770164,-200.65007
1024,7.0,6,102.368652,261.278198,-218.442566,24.451452,-390.761353
266,0.0,11,-507.809387,-408.399811,-51.119396,-221.295334,598.869751
594,1.0,5,-222.503128,665.929321,33.988754,511.945068,-424.225891
1575,3.0,3,-404.275635,279.699768,-66.838394,346.919891,29.279633
1147,3.0,6,-469.981079,132.787918,231.229172,256.190521,317.346588
304,5.0,4,-330.410065,-61.564278,275.877655,-6.141153,282.25177
649,7.0,5,-16.929281,308.778656,-202.423828,123.471344,-348.746002
857,7.0,4,-137.321426,-19.701214,45.471077,-141.665527,7.325855
835,8.0,3,-391.855927,64.33474,17.285604,168.729187,164.650223
896,2.0,6,-462.998383,159.88327,-267.115387,198.77356,17.140285
1925,2.0,3,-390.597473,42.946133,-362.098663,18.451546,32.727417
259,8.0,4,-262.799255,132.857956,190.932236,96.208786,130.452377
1443,0.0,4,-392.772522,-352.84375,-314.449249,-279.068665,409.472687
1266,1.0,5,-143.292953,652.451782,78.93074,449.808807,-476.186981
994,7.0,3,42.975494,-41.254623,141.555878,-303.244537,-133.127106
826,9.0,5,122.611351,177.036407,-30.314342,-102.949707,-327.23996
761,1.0,4,-400.163361,529.346375,-227.967026,585.194885,-128.620712
1095,1.0,6,-259.336487,574.507019,109.727066,465.129761,-360.433105
1421,3.0,3,-510.81662,67.26577,273.31308,227.358795,387.349182
1864,8.0,5,12.225814,115.032303,14.740734,-99.901245,-188.247192
1985,4.0,3,173.624756,-190.166382,72.336929,-489.212555,-147.804779
1360,2.0,4,-346.103546,-89.604622,-384.550781,-85.963982,111.681557
838,9.0,4,130.701172,-103.300201,70.184212,-385.501495,-166.929565
929,2.0,5,-446.0401,218.749435,-275.993317,279.737701,-7.574381
1017,6.0,5,-341.476318,-374.589417,201.817871,-365.861267,305.324127
1127,0.0,5,-296.543854,-251.459473,-324.27005,-215.006073,234.092499
534,4.0,3,97.401283,-34.001553,-350.001495,-135.520401,-196.068222
1819,9.0,4,138.887451,90.284294,-142.403275,-140.206955,-301.395966
1174,3.0,7,-508.107178,87.619667,224.969269,239.14949,356.087311
1483,6.0,3,-481.157471,-239.992722,69.058609,-163.192947,308.598846
903,3.0,8,-405.155975,89.263672,323.820343,157.749573,332.886017
365,8.0,5,-332.428772,28.541346,-406.752197,71.462105,45.456379
1239,3.0,3,-545.3974,145.739395,203.40242,331.119324,350.565277
352,2.0,6,-420.930328,259.049683,-10.216541,306.625671,102.556618
735,9.0,9,176.69342,-18.23772,114.37188,-353.416565,-249.736435
305,5.0,3,-320.404327,-44.530636,285.248322,-1.219313,274.231812
1085,0.0,6,-407.316559,-243.838196,96.817513,-152.526215,393.873383
691,5.0,6,-344.980591,78.322952,265.0672,123.457367,254.360016
1209,3.0,3,-501.276794,67.957748,348.390198,196.731766,432.764496
1973,8.0,3,-385.775787,131.302689,180.383789,190.599899,223.671158
1145,4.0,5,95.525253,6.771855,57.006783,-271.7146,-206.984894
819,9.0,3,137.927216,170.023712,-214.372696,-49.386929,-356.799805
242,2.0,8,-432.371246,280.65387,-126.121277,325.846924,-6.693863
1654,6.0,3,-415.346039,-240.46611,176.623093,-200.025406,281.790558
537,8.0,4,-357.498596,114.846809,-59.968777,212.73439,105.008575
1991,5.0,3,-271.920959,63.281834,-258.532898,149.121521,-46.45052
1032,1.0,4,75.952385,673.665771,274.835266,300.242004,-706.912659
879,3.0,4,-395.44101,108.43084,250.097366,173.369202,277.803497
1640,2.0,10,-458.114227,213.760117,-212.509598,269.105682,0.031164
1688,4.0,3,110.0821,-182.510391,22.486336,-437.842926,-104.778786
1039,2.0,3,-432.242188,54.625206,-334.024475,42.105164,43.986633
1880,1.0,3,-103.486053,336.995667,178.293472,166.759888,-298.76001
148,7.0,4,70.708206,-45.283695,181.99765,-328.089478,-150.34404
801,7.0,9,49.185474,311.268463,-163.817078,50.462025,-394.094818
1120,0.0,4,-449.632172,-410.344147,-271.553436,-303.153595,507.881897
1573,0.0,3,-464.833588,-517.98114,-227.866486,-376.553589,599.270264
1652,8.0,3,-398.070679,198.551056,89.144547,238.339462,157.801544
4,0.0,6,-431.732025,-234.59613,-57.273922,-140.153183,386.987701
1324,4.0,3,23.706146,61.957481,-304.671478,-38.136185,-202.440002
678,0.0,4,-461.254089,-547.652344,-139.853928,-388.242493,621.393066
1386,5.0,4,-486.185303,146.173065,82.847992,299.399475,220.861893
1137,3.0,5,-550.135376,155.248688,177.221741,347.718018,335.236572
969,0.0,5,-461.149719,-492.389557,-206.995544,-353.441925,588.985107
217,1.0,7,-373.326874,262.961548,-422.281799,349.587372,-94.426018
101,7.0,3,140.828094,92.266418,76.563309,-230.186081,-288.05246
258,3.0,12,-462.559265,152.133743,202.394547,271.357788,293.070923
327,0.0,5,-461.052032,-411.821411,-257.365631,-297.046204,520.251343
199,7.0,7,149.63649,136.498276,149.148361,-257.070343,-351.260223
736,9.0,6,181.558746,-14.278232,90.948891,-347.523224,-257.641968
52,4.0,8,107.448792,-58.341038,34.600586,-312.163879,-170.990814
206,0.0,8,-478.305328,-398.937103,-189.769318,-268.898895,538.964844
106,7.0,6,17.496044,-89.070229,147.731079,-320.781158,-78.068512
1278,7.0,4,188.679932,0.570281,126.508308,-356.945496,-277.663391
768,8.0,3,-267.900757,202.216446,-210.933624,232.951569,-74.247757
914,8.0,3,-310.92746,80.425606,-363.437073,141.479858,-3.008703
549,7.0,4,94.476219,266.476746,84.146919,-99.020424,-373.280457
878,8.0,3,-421.616791,121.845688,22.401609,244.728928,189.150299
780,8.0,3,120.787392,169.805176,-22.498264,-113.071655,-318.78363
800,5.0,6,-344.120148,19.759201,206.236115,76.125763,240.467499
398,6.0,4,-373.812378,-296.60025,194.178757,-259.297791,296.089844
1878,5.0,4,-258.742004,24.788937,-280.01944,90.694244,-36.572056
1388,0.0,3,-479.951508,-418.951111,-195.938736,-276.935303,550.832642
1921,7.0,3,-31.26045,351.646454,-127.909378,149.464188,-354.667175
276,9.0,9,96.989319,190.463272,-76.341949,-49.584671,-322.048645
370,4.0,4,25.00984,13.519032,-130.61647,-133.187103,-167.13797
1431,8.0,3,-323.919159,144.761169,214.473236,152.41333,203.900131
1384,0.0,3,-484.20343,-381.983582,-181.715088,-251.253784,534.397583
1620,7.0,5,144.224655,312.953705,30.946373,-88.392609,-448.265564
1642,4.0,3,120.312103,-160.809158,29.24353,-423.54361,-127.641541
382,0.0,4,-424.423401,-473.402161,-215.938446,-359.477051,541.174011
1224,4.0,7,110.251785,-27.663088,-23.240366,-261.587341,-191.055573
744,2.0,4,-110.019806,140.895477,3.337999,-18.552896,-174.109741
287,9.0,9,112.495293,185.487946,-34.741718,-89.047363,-325.07074
439,2.0,7,-369.427246,28.557135,-361.930511,6.562957,31.241037
128,3.0,5,-466.478912,88.014175,291.981354,195.330032,359.865143
130,0.0,3,-510.972778,-557.642761,-149.937912,-362.547363,681.632385
43,4.0,5,98.535751,113.720184,41.810017,-175.487091,-266.718964
1591,6.0,5,-350.233551,-485.009979,209.682938,-472.313416,368.386383
1341,8.0,3,-244.64386,148.508896,170.257477,99.017036,111.326859
948,9.0,5,183.310242,58.351295,29.386475,-262.609406,-301.767883
1588,3.0,4,-452.29953,156.137833,125.995682,264.485748,228.49498
107,9.0,4,183.510574,77.381409,7.815361,-239.829163,-312.304901
1404,3.0,4,-449.545685,58.485191,195.680573,176.599442,291.968628
372,1.0,3,-310.200867,356.828735,-441.534363,417.436829,-164.013947
1987,1.0,3,-282.53064,650.333374,-19.897158,550.914307,-346.292755
125,1.0,5,-333.054596,683.56012,-161.742645,637.72406,-281.957031
1659,2.0,4,-470.490356,72.602409,-297.898468,88.601395,62.526691
437,0.0,3,-507.144714,-547.647583,-117.165459,-345.085449,679.346069
182,3.0,9,-437.054718,84.345703,352.661316,168.912231,373.054901
1934,7.0,3,-200.150711,346.524231,-200.35022,280.193878,-207.955185
563,3.0,5,-461.32074,105.18544,266.425629,211.527634,333.918549
1587,2.0,5,-282.497131,-111.528717,-394.471039,-118.850693,87.333809
22,0.0,7,-434.149506,-546.516357,-121.279297,-419.269318,579.504517
1003,4.0,3,150.282944,-92.353958,99.726921,-391.552399,-170.603821
448,2.0,7,-446.067749,227.732635,3.82543,289.66037,121.021515
970,0.0,5,-471.577118,-489.236816,-175.750839,-336.517761,601.533203
343,0.0,6,-459.038544,-477.008972,-228.870895,-341.049957,565.010559
939,9.0,9,186.825378,23.149107,127.988319,-331.210205,-286.261749
1691,6.0,4,-474.003998,-176.666458,3.067878,-92.401833,271.2453
1435,0.0,3,-398.925171,-416.481201,-273.164703,-315.408356,460.527283
341,7.0,6,146.963303,21.572027,175.829819,-320.168823,-254.323181
1670,7.0,3,134.689758,315.988495,2.346049,-67.366562,-448.264587
693,5.0,5,-262.539337,123.321739,-97.696915,169.364594,-21.166447
1556,9.0,4,139.340805,-24.521538,190.205109,-349.511383,-214.961716
17,0.0,3,-475.238434,-357.298096,-137.149277,-222.885956,514.621094
1803,1.0,4,-461.751068,187.828354,-192.920197,241.151199,8.636028
1519,9.0,5,100.259201,-156.923782,43.166077,-414.625,-118.559891
174,8.0,6,-312.9953,187.087128,157.427734,185.838669,138.779343
113,1.0,4,-313.641876,551.329041,-6.909908,491.26709,-250.807648
1141,5.0,5,-341.128448,-76.980888,207.840836,-16.060211,256.382568
1582,4.0,3,64.806679,70.074837,-47.358845,-153.561676,-223.911224
1165,6.0,3,-284.526459,-159.824997,190.564102,-133.75499,224.214813
299,7.0,3,168.085281,208.780518,97.52478,-199.012329,-409.559998
605,9.0,4,174.949707,-7.360981,79.778404,-332.199036,-253.049881
950,7.0,4,36.517643,306.001648,-98.716476,38.257172,-378.021118
1732,8.0,3,-257.382721,107.449539,-317.000366,46.741898,-72.117813
350,8.0,9,-258.290131,205.937851,-212.925583,228.057663,-90.761383
1285,0.0,4,-502.242126,-409.745148,-41.388947,-223.67215,590.334045
1972,3.0,5,-446.540588,126.243439,308.235962,218.463623,346.378204
1671,3.0,4,-496.484039,56.200645,332.196014,185.291748,421.909363
724,9.0,10,157.105927,-132.343063,124.369751,-443.373657,-176.505875
1045,1.0,7,-266.573334,602.260071,137.212585,488.10144,-373.675354
1037,3.0,3,-497.913635,119.562088,259.677887,265.891144,358.076569
1559,8.0,4,-269.190735,193.905441,-193.640198,227.544785,-65.489258
1877,7.0,3,-20.147697,218.048859,71.503265,-33.651962,-227.939072
137,4.0,4,129.270782,-148.179153,58.897331,-420.010895,-135.768539
1411,6.0,5,-371.064423,-281.158234,161.451706,-218.743591,346.812561
757,4.0,3,141.884872,-195.417465,47.779789,-470.530579,-120.877716
767,0.0,4,-455.062927,-230.862198,41.691017,-109.014938,413.622803
300,3.0,12,-427.800934,118.023209,287.513428,197.423325,320.037659
1164,1.0,3,-186.376236,575.295654,66.753265,418.620178,-388.282898
